Title,Type,Genres,Release Year,IMDB Average Rating,Available Countries
Hanabi-chan wa Okure-gachi,tv,Animation,2022,4.6,JP
Kokoro no Fufufu,tv,"Drama, Mystery",2021,,JP
Tatami Time Machine Blues,tv,"Animation, Comedy, Drama",2022,7.5,US
Ganbare Douki-chan,tv,"Animation, Comedy, Romance",2021,6.1,JP
Invisible Monsters: Serial Killers in America,tv,"Crime, Documentary",2021,7.2,US
The Wrong Way to Use Healing Magic,tv,"Action, Animation, Comedy",2024,7.3,JP
History's Greatest Escapes with Morgan Freeman,tv,Crime,2021,7.3,US
Arctic Ascent with Alex Honnold,tv,"Adventure, Documentary",2024,7.7,US
I Survived a Serial Killer,tv,"Crime, Documentary",2021,7.4,US
Grappler Baki wa BL dewa naika to kangae tsuzuketa otome no kiroku,tv,Drama,2021,6.6,JP
,tv,Crime,2021,,JP
Wedding Season,tv,"Action, Adventure, Comedy",2022,6.5,US
Dexter: New Blood,tv,"Crime, Drama, Mystery",2021,8.0,JP
Superstar,tv,Documentary,2021,7.8,US
,tv,Animation,2021,,JP
My Sordid Affair,tv,Crime,2017,6.4,US
Heroines Run the Show,tv,"Animation, Drama, Music",2022,6.7,JP
Murder on the Internet,tv,"Crime, Documentary",2017,6.5,US
Ridley,tv,"Crime, Drama, Mystery",2022,6.9,JP
Campus Nightmares,tv,"Crime, Documentary",2014,6.1,US
,tv,"Action & Adventure, Animation, Comedy, Kids, Sci-Fi & Fantasy",2008,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids",2015,,JP
,tv,"Action & Adventure, Animation, Comedy, Kids, Drama, Sci-Fi & Fantasy",2016,,JP
Becoming Karl Lagerfeld,tv,"Biography, Drama, History",2024,7.2,US
The Croods: Family Tree,tv,"Adventure, Animation, Comedy",2021,6.8,US
,tv,,2013,,JP
Masked Reunion,tv,Mystery,2019,6.1,JP
Fujiko,tv,"Mystery, Thriller",2015,8.5,JP
Under Ninja,tv,"Action, Animation, Comedy",2023,6.5,JP
Mai otome zwei,tv,"Animation, Comedy, Fantasy",2006,7.0,JP
Tôkyô seimenjo,tv,Drama,2021,6.3,JP
The Yakuza's Guide to Babysitting,tv,"Animation, Comedy, Crime",2022,7.4,JP
Magical Destroyers,tv,"Action, Adventure, Animation",2023,5.4,JP
,tv,"Drama, Comedy",2021,,JP
Black Sands,tv,"Crime, Drama, Thriller",2021,6.6,JP
Black Rock Shooter: Dawn Fall,tv,"Action, Animation, Drama",2022,5.6,US
Neighborhood Wars,tv,Reality-TV,2021,6.9,US
Death and Other Details,tv,"Crime, Drama, Mystery",2024,6.7,US
,tv,Drama,2021,,JP
Hit-Monkey,tv,"Action, Adventure, Animation",2021,7.8,US
,tv,,2021,,JP
,tv,"Mystery, Crime",2021,,JP
,tv,,2021,,JP
A Murder at the End of the World,tv,"Drama, Mystery, Thriller",2023,7.1,US
,tv,"Drama, Crime",2021,,JP
,tv,,2018,,JP
,tv,"Drama, Comedy",2022,,US
,tv,Documentary,2019,,US
Reincarnated as a Sword,tv,"Action, Adventure, Animation",2022,7.3,"JP, US"
Classroom for Heroes,tv,"Action, Animation, Fantasy",2023,5.5,JP
Wild Crime,tv,"Crime, Documentary, Mystery",2021,7.3,US
Solomon's Perjury,tv,"Mystery, Thriller",2021,6.3,JP
Ragdoll,tv,"Crime, Drama, Mystery",2021,5.8,JP
The Curse of Von Dutch: A Brand to Die For,tv,"Biography, Crime, Documentary",2021,6.6,US
Mike,tv,"Biography, Drama, Sport",2022,6.9,US
Tribe Nine,tv,"Action, Adventure, Animation",2022,5.0,JP
Soredemo ai wo chikaimasuka?,tv,Drama,2021,,JP
,tv,Drama,2021,,US
Love's in Sight!,tv,"Family, Romance",2021,7.4,JP
"I'm the Villainess, So I'm Taming the Final Boss",tv,"Animation, Comedy, Fantasy",2022,6.8,JP
,tv,"Documentary, Reality",2019,,US
Red Election,tv,Thriller,2021,6.4,US
,tv,Crime,2002,,JP
Death to Snow White,tv,"Drama, Mystery, Thriller",2024,8.0,US
Ancient Girl's Frame,tv,"Action, Adventure, Animation",2021,5.3,JP
Poorly Drawn Lines,tv,"Animation, Comedy",2021,7.7,US
,tv,Animation,1983,,JP
El Comandante Fort,tv,"Documentary, Drama",2023,5.4,US
The Patient,tv,"Drama, Mystery, Thriller",2022,7.0,US
,tv,,2021,,JP
,tv,"Comedy, Drama",2021,,JP
Grid,tv,"Action, Mystery, Sci-Fi",2022,6.4,US
Kiss Sixth Sense,tv,"Comedy, Fantasy, Romance",2022,7.2,US
Guilty Flag,tv,"Crime, Drama, Thriller",2021,6.8,JP
,tv,Drama,2021,,JP
,tv,Comedy,2021,,JP
"Club Activities, So What?",tv,Sport,2018,,JP
,tv,"Action & Adventure, Comedy",2021,,JP
Dragons: The Nine Realms,tv,"Action, Adventure, Animation",2021,5.3,US
Blackout,tv,"Drama, Thriller",2021,6.3,JP
,tv,,2019,,JP
,tv,Drama,2021,,JP
,tv,Drama,2020,,JP
Avalanche,tv,Drama,2021,7.7,JP
Why Her,tv,"Drama, Mystery, Romance",2022,7.6,US
I'm Quitting Heroing,tv,"Action, Adventure, Animation",2022,6.6,"JP, US"
Rinko-san wa shitemitai,tv,Romance,2021,7.4,JP
Bedlam,tv,Documentary,2013,8.7,JP
,tv,,2021,,US
,tv,"Drama, Sci-Fi & Fantasy",2020,,JP
,tv,Reality,2021,,US
Connect,tv,"Crime, Drama, Fantasy",2022,6.5,US
Arknights: Prelude to Dawn,tv,"Action, Adventure, Animation",2022,6.0,JP
Medium,tv,"Crime, Drama, Mystery",2021,6.4,JP
Dalgliesh,tv,"Crime, Drama, Mystery",2021,7.6,JP
Shine Post,tv,"Animation, Music",2022,7.7,JP
Birdie Wing: Golf Girls' Story,tv,"Animation, Sport",2022,6.9,JP
Summoned to Another World for a Second Time,tv,"Action, Adventure, Animation",2023,5.4,JP
Triple Digit Flip,tv,Reality-TV,2021,7.5,US
Saki Achiga-hen episode of side-A,tv,Drama,2017,8.0,JP
Irodorimidori,tv,"Animation, Music, Musical",2022,5.2,JP
Love Game,tv,Drama,2009,6.4,JP
Susah Sinyal: The Series,tv,"Comedy, Drama",2021,7.7,US
,tv,"Animation, Comedy",2022,,JP
Technoroid: Overmind,tv,"Animation, Music, Mystery",2023,5.5,JP
Outrun by Running Man,tv,Game-Show,2021,7.4,US
Call of the Night,tv,"Animation, Comedy, Fantasy",2022,7.4,JP
My Beautiful Man,tv,Drama,2021,7.7,JP
Ya Boy Kongming!,tv,"Animation, Comedy, Drama",2022,7.5,"JP, US"
Koshoku Robot,tv,Comedy,2017,,JP
Kindred,tv,"Drama, Fantasy, Mystery",2022,7.4,US
Malevolent Spirits: Mononogatari,tv,"Action, Animation, Fantasy",2023,6.7,JP
"City of Angels, City of Death",tv,"Crime, Documentary",2021,7.8,US
Chained Soldier,tv,"Action, Animation, Fantasy",2024,6.2,JP
The Toys That Built America,tv,Documentary,2021,7.8,US
,tv,,2021,,JP
Skip and Loafer,tv,"Animation, Comedy, Drama",2023,7.9,JP
,tv,Drama,2021,,JP
,tv,,nan,,US
Build It Bigger: Rebuilding Greensburg,tv,Documentary,2008,,US
,tv,,2021,,JP
Kamiki Ryunosuke's Shooting Holidays,tv,Comedy,2022,8.2,JP
Patissier & Mademoiselle,tv,"Comedy, Drama, Romance",2022,6.1,JP
Run the Burbs,tv,Comedy,2022,6.1,US
Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs,tv,"Animation, Comedy, Fantasy",2022,7.3,JP
The Baby Killer Conspiracy,tv,Documentary,2021,6.3,US
,tv,Reality,2021,,US
Love Me,tv,"Drama, Romance",2021,7.5,US
Ninjala the Animation,tv,"Action, Adventure, Animation",2022,7.6,JP
My Lucky Star,tv,"Comedy, Fantasy, Romance",2003,5.8,JP
Farmhouse Facelift,tv,Reality-TV,2021,8.1,US
Lost Car Rescue,tv,Documentary,2022,7.1,US
Muchaburi!: Watashi ga shachou ni narunante,tv,Drama,2022,6.5,JP
,tv,,2010,,JP
#Izakaya Shinkansen,tv,Drama,2021,7.1,JP
Migi & Dali,tv,"Animation, Mystery",2023,7.2,JP
The Toys That Built America: Snack Sized,tv,Documentary,2021,7.2,US
Doctor White,tv,Drama,2022,6.9,JP
Duty and Revenge,tv,"Adventure, Drama, Mystery",2022,6.7,JP
Mechamato,tv,"Action, Adventure, Animation",2021,7.0,JP
Big Food Bucket List,tv,Reality-TV,2019,7.6,US
Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte,tv,"Animation, Comedy, Fantasy",2023,6.4,JP
Time Switch,tv,"Drama, Fantasy",2023,5.2,US
,tv,"Crime, Documentary",2021,,US
This Is Going to Hurt,tv,"Biography, Comedy, Drama",2022,8.4,JP
Rules of the Game,tv,Thriller,2022,6.3,US
Lycoris Recoil,tv,"Action, Animation, Comedy",2022,7.6,JP
Taking the Stand,tv,Crime,2022,8.1,US
The Kardashians,tv,Reality-TV,2022,4.5,US
Urusei yatsura,tv,"Action, Adventure, Animation",2022,7.0,JP
The Angel Next Door Spoils Me Rotten,tv,"Animation, Comedy, Drama",2023,7.6,JP
Ugliest House in America,tv,Reality-TV,2022,7.5,US
,tv,Drama,2022,,JP
Murder Under the Friday Night Lights,tv,"Crime, Documentary",2022,7.1,US
Woori the Virgin,tv,"Comedy, Romance",2022,5.3,US
Teppen-!!!!!!!!!!!!!!!,tv,"Animation, Comedy",2022,5.7,JP
,tv,,2021,,US
,tv,,2022,,JP
,tv,"Mystery, Drama",2022,,JP
Handyman Fellow Jellyfish,tv,Mystery,2022,5.7,JP
Blippi Wonders,tv,"Animation, Family",2021,4.5,US
,tv,Comedy,2022,,JP
The Sealer,tv,"Action, Drama, Fantasy",2022,7.0,JP
Jinxed at First,tv,"Comedy, Fantasy, Mystery",2022,6.3,US
Big Mouth,tv,"Action, Crime, Drama",2022,7.8,US
"Link: Eat, Love, Kill",tv,"Crime, Drama, Fantasy",2022,7.3,US
,tv,"Animation, Comedy",2022,,JP
Sherwood,tv,"Crime, Drama, Mystery",2022,7.4,JP
BTK: Confession of a Serial Killer,tv,"Crime, Documentary",2022,7.0,US
Reboot,tv,Comedy,2022,7.4,US
,tv,Mystery,2022,,JP
,tv,"Drama, Mystery",2022,,JP
Señorita 89,tv,"Drama, Thriller",2022,7.3,JP
Sweat and Soap,tv,"Comedy, Romance",2022,6.8,JP
Liar,tv,Drama,2022,6.5,JP
Gordita Chronicles,tv,"Comedy, Family",2022,7.5,US
Secrets of Playboy,tv,Documentary,2022,6.8,US
Handyman Saitou in another world,tv,"Adventure, Animation, Comedy",2023,6.9,JP
Kaina of the Great Snow Sea,tv,"Adventure, Animation, Fantasy",2023,6.5,JP
Gods' Games We Play,tv,"Animation, Comedy, Drama",2024,5.7,JP
Alice Gear Aegis Expansion,tv,Animation,2023,4.3,JP
Virgin,tv,"Drama, Thriller",2022,6.2,US
Shoutai,tv,Drama,2022,6.4,JP
,tv,"Drama, Mystery",2022,,JP
,tv,Drama,2022,,JP
Delicious Party Pretty Cure,tv,"Action, Adventure, Animation",2022,6.5,JP
Lucifer and Biscuit Hammer,tv,"Action, Adventure, Animation",2022,5.3,"JP, US"
The Chelsea Detective,tv,"Crime, Mystery, Thriller",2022,7.4,JP
Tales of Luminaria the Fateful Crossroad,tv,"Action, Animation, Fantasy",2022,5.8,JP
Fleishman Is in Trouble,tv,Drama,2022,7.7,US
Hiru,tv,"Action, Crime, Drama",2022,6.6,JP
Bibliophile Princess,tv,"Animation, Drama, Romance",2022,6.4,JP
The Reincarnation of the Strongest Exorcist in Another World,tv,"Action, Adventure, Animation",2023,7.0,JP
,tv,,1997,,JP
Kizazi Moto: Generation Fire,tv,"Action, Adventure, Animation",2023,6.9,US
The Fire Hunter,tv,"Adventure, Animation, Drama",2023,5.9,JP
Love Off the Grid,tv,"Reality-TV, Romance",2022,6.2,US
Crossfire,tv,"Crime, Drama, Thriller",2022,5.8,JP
Life & Beth,tv,"Comedy, Drama",2022,6.7,US
Rabbit Hole,tv,"Action, Drama, Thriller",2023,7.4,JP
Swimming with Sharks,tv,"Drama, Thriller",2022,6.4,JP
The Ignorant Angels,tv,"Drama, Romance",2022,7.4,US
Our Only Chance,tv,"Drama, Musical",2022,5.9,US
Onipan!,tv,"Animation, Comedy",2022,6.2,JP
This England,tv,"Biography, Drama, History",2022,6.7,JP
Secrets of the Elephants,tv,"Adventure, Documentary",2023,8.2,US
Photographer,tv,Documentary,2024,7.9,US
1000-lb Best Friends,tv,Reality-TV,2022,5.7,US
Gold Rush: Parker's Trail,tv,Reality-TV,2017,6.9,US
Extreme Hearts,tv,"Animation, Music, Sport",2022,6.3,JP
The Golden Spoon,tv,"Drama, Fantasy, Mystery",2022,7.5,US
Abominable and the Invisible City,tv,"Adventure, Animation, Comedy",2022,6.4,US
Next of Kin,tv,"Drama, Mystery",2022,6.4,US
Helck,tv,"Action, Adventure, Animation",2023,6.7,JP
,tv,"Animation, Sci-Fi & Fantasy",2021,,JP
The Stolen Cup,tv,Comedy,2022,6.1,US
Ai no meikyû,tv,Drama,2007,,JP
Peckham's Finest,tv,Reality-TV,2021,6.3,US
Black Summoner,tv,"Action, Animation, Fantasy",2022,7.2,JP
,tv,Drama,2013,,JP
Great Expectations,tv,"Drama, History",2023,5.4,US
"Tomorrow, I'll Be Someone's Girlfriend",tv,"Drama, Romance",2022,7.1,US
,tv,"Comedy, Sci-Fi & Fantasy",2022,,JP
You0 DECO,tv,"Animation, Mystery, Sci-Fi",2022,5.7,JP
,tv,,2022,,JP
Shinobi no Ittoki,tv,"Action, Animation",2022,6.0,JP
,tv,,1988,,JP
NieR:Automata Ver1.1a,tv,"Action, Adventure, Animation",2023,7.3,JP
I've Somehow Gotten Stronger When I Improved My Farm-Related Skills,tv,"Action, Adventure, Animation",2022,5.7,JP
Iburi gurashi,tv,Drama,2022,6.6,JP
Shoresy,tv,"Action, Comedy, Drama",2022,8.5,US
,tv,Drama,2022,,JP
The Zone: Survival Mission,tv,"Game-Show, Reality-TV",2022,6.9,US
,tv,Drama,2004,,JP
Mr. Unlucky Has No Choice but to Kiss!,tv,"Comedy, Romance",2022,7.4,JP
Silverpoint,tv,"Family, Mystery, Sci-Fi",2022,7.1,US
Wreck,tv,"Comedy, Drama, Horror",2022,6.6,"JP, US"
,tv,Drama,2022,,JP
Underbelly: Vanishing Act,tv,"Biography, Crime, Drama",2022,6.2,US
,tv,,2006,,JP
,tv,"Crime, Documentary",2020,,US
High Card,tv,"Action, Adventure, Animation",2023,6.6,JP
Reborn to Master the Blade: From Hero-King to Extraordinary Squire,tv,"Action, Adventure, Animation",2023,6.2,JP
Chimimo,tv,"Animation, Comedy",2022,6.9,JP
Curtain Call,tv,Drama,2022,7.3,US
Humanoid Monster Bem,tv,"Action, Animation, Fantasy",2006,7.2,JP
Vermeil in Gold,tv,"Action, Animation, Comedy",2022,6.7,JP
Deep Fried Dynasty,tv,Reality-TV,2022,7.1,US
Bad Girl: Glass Ceiling Crushers,tv,Comedy,2022,6.5,JP
,tv,"Mystery, Crime, Sci-Fi & Fantasy",2022,,JP
My One-Hit Kill Sister,tv,"Action, Adventure, Animation",2023,6.1,JP
The Files of Young Kindaichi,tv,"Crime, Drama, Mystery",2022,6.6,"JP, US"
,tv,Drama,2022,,JP
Chiikawa,tv,"Animation, Comedy, Family",2022,8.2,JP
Swan Boy,tv,"Animation, Comedy",2021,6.5,US
Fukushû no mibôjin,tv,"Drama, Thriller",2022,5.4,JP
My Life as Inukai-san's Dog,tv,"Animation, Comedy, Fantasy",2023,4.4,JP
Kaibutsu,tv,Mystery,2013,6.1,JP
Cinderella Date,tv,"Drama, Romance",2014,,JP
Sore wo ai to machigaeru kara,tv,"Comedy, Romance",2019,,JP
,tv,Drama,2022,,JP
,tv,Reality,2021,,JP
Captive Audience,tv,"Biography, Crime, Documentary",2022,6.8,US
Ragna Crimson,tv,"Action, Adventure, Animation",2023,7.1,JP
My Family,tv,Drama,2022,6.7,US
Invisible,tv,Crime,2022,6.1,JP
Have You Seen This Man,tv,"Crime, Documentary",2022,6.3,US
Keullining eop,tv,"Comedy, Crime, Drama",2022,7.0,US
Wedding Agreement: The Series,tv,"Drama, Romance",2022,6.7,US
,tv,"Comedy, Drama",2023,,US
Secrets of the Morgue,tv,"Crime, Documentary",2018,8.3,US
,tv,"Comedy, Sci-Fi & Fantasy, Drama",2022,,JP
,tv,,1979,,JP
The Full Monty,tv,"Comedy, Drama",2023,7.1,US
Level 1 Demon Lord and One Room Hero,tv,"Animation, Comedy, Fantasy",2023,6.6,JP
Cap Revolution Bottleman,tv,"Action, Animation, Comedy",2020,5.6,JP
Yu-Gi-Oh!: Go Rush!!,tv,"Adventure, Animation, Fantasy",2022,5.9,JP
,tv,,2022,,JP
Farming Life in Another World,tv,"Animation, Fantasy, Romance",2023,7.2,JP
Tonari no Yokai-san,tv,"Animation, Fantasy",2024,7.1,JP
Mobile Suit Gundam: The Witch from Mercury,tv,"Action, Animation, Drama",2022,7.4,JP
,tv,"Reality, Documentary",2022,,US
,tv,Animation,2019,,JP
,tv,Comedy,2022,,JP
,tv,Drama,2022,,JP
Saber Marionette J to X,tv,"Action, Adventure, Animation",1998,7.0,JP
Doctor Lawyer,tv,"Crime, Drama, Thriller",2022,7.1,US
My Happy Marriage,tv,"Animation, Drama, Fantasy",2023,7.7,JP
Clipped,tv,"Biography, Drama, Sport",2024,6.5,US
,tv,Animation,1996,,JP
,tv,Animation,2021,,JP
,tv,,2020,,JP
Taiwan Crime Stories,tv,"Crime, Drama, Thriller",2023,6.4,US
Blue Orchestra,tv,"Animation, Drama, Music",2023,7.0,JP
Rachael Ray's Italian Dream Home,tv,Reality-TV,2022,2.3,US
Moonshiners: American Spirit,tv,"Documentary, Reality-TV",2022,7.8,US
,tv,Animation,2015,,JP
50/50 Flip,tv,Reality-TV,2022,7.9,US
Hot Ones,tv,Talk-Show,2022,7.5,US
,tv,Drama,2022,,JP
The Unwanted Undead Adventurer,tv,"Action, Adventure, Animation",2024,7.3,JP
,tv,"Comedy, Family",2022,,JP
Onimai: I'm Now Your Sister!,tv,"Animation, Comedy",2023,6.8,JP
"Play it Cool, Guys",tv,"Animation, Comedy, Short",2022,7.0,JP
,tv,Action & Adventure,1974,,JP
,tv,Drama,2019,,JP
KamiKatsu: Working for God in a Godless World,tv,"Animation, Fantasy",2023,6.1,JP
A Galaxy Next Door,tv,"Animation, Comedy, Drama",2023,6.7,JP
The Legendary Hero Is Dead!,tv,"Action, Adventure, Animation",2023,6.3,JP
The Iceblade Sorcerer Shall Rule the World,tv,"Action, Adventure, Animation",2023,6.4,JP
,tv,,2022,,JP
"Eikoku ikka, Nippon o taberu",tv,Animation,2015,7.1,JP
Welcome to the Occult Forest,tv,"Comedy, Drama, Horror",2022,6.8,JP
,tv,Drama,2022,,JP
We Were the Lucky Ones,tv,"Drama, History, War",2024,7.7,US
May It Please the Court,tv,"Drama, Mystery, Thriller",2022,7.3,US
Culprits,tv,"Action, Comedy, Crime",2023,6.9,US
Justified: City Primeval,tv,"Crime, Drama",2023,7.3,US
My Unique Skill Makes Me OP Even at Level 1,tv,"Animation, Comedy, Fantasy",2023,6.3,JP
,tv,"Animation, Sci-Fi & Fantasy",2022,,JP
Suspect,tv,"Crime, Drama, Mystery",2022,5.6,JP
Nada,tv,"Comedy, Drama",2023,7.9,US
Dear Mama,tv,"Biography, Documentary, Music",2022,8.6,US
Ame ni Kieta Himawari,tv,Crime,2022,6.5,JP
Daitokai - Tatakai no hibi,tv,"Action, Drama",1976,7.8,JP
Sakura shinjuu,tv,Drama,2011,,JP
,tv,"Drama, Mystery",2013,,JP
Uruwashiki oni,tv,Drama,2007,,JP
Shôfu to shukujo,tv,Drama,2010,,JP
One Dollar Lawyer,tv,"Comedy, Crime, Drama",2022,7.9,US
Papa ga Mo Ichido Koi wo Shita,tv,"Comedy, Drama, Romance",2020,,JP
Lost Man Found,tv,"Comedy, Drama",2022,7.8,US
Nani ka okasii,tv,Horror,2022,6.1,JP
Kubo Won't Let Me Be Invisible,tv,"Animation, Comedy, Romance",2023,7.1,JP
Unprisoned,tv,Comedy,2023,7.0,US
Women in Taipei,tv,Drama,2022,4.8,US
,tv,,1977,,JP
This Fool,tv,Comedy,2022,7.6,US
Restaurants at the End of the World,tv,Reality-TV,2023,7.8,US
The Clearing,tv,"Drama, Mystery, Thriller",2023,6.3,US
Keeper of the Ashes: The Oklahoma Girl Scout Murders,tv,"Crime, Documentary",2022,5.2,US
The Artful Dodger,tv,"Crime, Drama, History",2023,8.0,US
History of the World: Part II,tv,"Comedy, History",2023,5.6,US
Grimsburg,tv,"Animation, Comedy",2024,6.0,US
"Senpai, This Can't be Love!",tv,"Comedy, Romance",2022,6.6,JP
Ninja Kamui,tv,"Action, Animation, Crime",2024,7.1,JP
Alert: Missing Persons Unit,tv,"Action, Crime, Drama",2023,5.9,US
Meet Marry Murder,tv,Crime,2020,6.4,US
Lost Treasures of Rome,tv,Documentary,2022,7.5,US
"The Booze, Bets and Sex That Built America",tv,Documentary,2022,7.2,US
,tv,Animation,1998,,JP
,tv,,1998,,JP
Smile of the Arsnotoria the Animation,tv,"Action, Animation, Comedy",2022,6.2,JP
The Masterful Cat Is Depressed Again Today,tv,"Animation, Comedy",2023,7.2,JP
Big Boys,tv,"Comedy, Drama",2022,8.4,US
Honryû netto kafe,tv,Drama,2009,,JP
Minato's Laundromat,tv,Romance,2022,7.6,JP
,tv,Drama,2022,,JP
,tv,Drama,2022,,JP
KonoSuba: An Explosion on This Wonderful World!,tv,"Adventure, Animation, Comedy",2023,7.0,JP
Paradox Live the Animation,tv,"Animation, Drama, Music",2023,7.1,JP
ME & ROBOCO,tv,"Animation, Comedy, Sci-Fi",2022,6.8,JP
,tv,,1984,,JP
Not Dead Yet,tv,Comedy,2023,7.0,US
BanG Dream! Morfonication,tv,"Animation, Music",2022,6.4,JP
Pandora: Beneath the Paradise,tv,"Action, Drama, Thriller",2023,6.2,US
Shinekon e ikô!,tv,Drama,2022,,JP
Interrogation Raw,tv,Crime,2022,7.8,US
Tiny Beautiful Things,tv,"Comedy, Drama",2023,7.1,US
,tv,Reality,2022,,US
Sleeping with a Killer,tv,Documentary,2022,6.7,US
Jessica's Big Little World,tv,Animation,2023,6.4,US
Beast Tamer,tv,"Action, Animation, Comedy",2022,6.9,JP
Roppongi Class,tv,Drama,2022,6.7,JP
Ikemen-domo yo meshi wo kue,tv,Comedy,2022,7.2,JP
Uzukawamura Jiken,tv,"Crime, Drama",2022,6.5,JP
Old Rookie,tv,Drama,2022,7.4,JP
Old Fashion Cupcake,tv,"Drama, Romance",2022,8.0,JP
Riding A Unicorn,tv,"Drama, Romance",2022,7.0,JP
Subete Wasurete Shimau kara,tv,"Drama, Mystery",2022,7.0,US
Murai in Love,tv,"Animation, Comedy, Romance",2024,7.0,US
Otaku Elf,tv,"Animation, Comedy, Fantasy",2023,6.8,JP
Trigun Stampede,tv,"Action, Adventure, Animation",2023,7.3,"JP, US"
Chokotto Kyoto ni Sundemita,tv,Drama,2022,7.3,JP
Love with a Case,tv,"Crime, Drama, Romance",2022,7.5,JP
Mahou no Rinobe,tv,"Drama, Romance",2022,7.0,JP
,tv,Drama,2022,,JP
,tv,"Comedy, Drama",2022,,JP
,tv,Drama,2022,,JP
My Home Hero,tv,"Animation, Crime, Drama",2023,7.1,JP
,tv,,2010,,JP
Romance bo-fu-iki,tv,Romance,2022,4.9,JP
Mashle: Magic and Muscles,tv,"Action, Adventure, Animation",2023,7.6,JP
Yohane the Parhelion: Sunshine in the Mirror,tv,"Animation, Comedy, Fantasy",2023,6.4,JP
First Blood,tv,"Crime, Documentary, History",2022,6.8,US
#TextMeWhenYouGetHome,tv,Crime,2022,7.5,US
UFO Factory,tv,Comedy,2024,6.9,US
Faraway Downs,tv,"Adventure, Drama, History",2023,7.0,US
I Want to See Only You,tv,"Drama, Romance",2022,7.2,JP
Phrogging: Hider in My House,tv,"Documentary, Thriller",2022,7.3,US
Mormon No More,tv,Documentary,2022,6.9,US
Adamas,tv,"Drama, Mystery, Thriller",2022,7.0,US
Vigilante,tv,"Action, Crime, Thriller",2023,7.7,US
The tale of outcasts,tv,"Action, Animation, Fantasy",2023,6.0,JP
Roman to the Rescue,tv,Family,2021,7.3,US
90 Day Fiancé UK,tv,Reality-TV,2022,6.3,US
The Invisible Girl,tv,"Drama, Thriller",2023,5.7,US
,tv,"Drama, Comedy",2022,,JP
One Night Morning,tv,Drama,2022,8.3,JP
Gordon Ramsay: Uncharted Showdown,tv,"Game-Show, Reality-TV",2022,6.1,US
Reasonable Doubt,tv,Drama,2022,6.5,US
Why Raeliana Ended Up at the Duke's Mansion,tv,"Animation, Drama, Fantasy",2023,7.4,JP
The Lions of Sicily,tv,"Drama, History, Romance",2023,7.0,US
Claim to Fame,tv,Reality-TV,2022,7.5,US
The Prince of Tennis II: U-17 World Cup,tv,"Animation, Drama, Sport",2022,7.0,JP
The Fatal Flaw: A Special Edition of 20/20,tv,"Crime, Documentary",2022,6.2,US
Styled,tv,Reality-TV,2022,9.2,US
The Baker Sisters,tv,Reality-TV,2017,7.1,US
,tv,,2016,,US
,tv,Drama,2022,,JP
Dark Side of Comedy,tv,"Documentary, History",2022,7.3,US
,tv,,2022,,JP
,tv,Mystery,2022,,JP
The Secret Romantic Guesthouse,tv,"Drama, History, Romance",2023,7.3,US
,tv,"Crime, Documentary",2022,,US
Takara-kun to Amagi-kun,tv,"Drama, Romance",2022,7.3,JP
RapCaviar Presents,tv,"Documentary, Music",2023,7.5,US
HIGHSPEED Étoile,tv,"Animation, Sport",2024,6.2,JP
,tv,,2017,,JP
,tv,Drama,2020,,JP
Trading Up with Mandy Rennehan,tv,Reality-TV,2022,8.1,US
Witness Number 3,tv,"Crime, Drama, Thriller",2022,6.2,US
Hotties,tv,Reality-TV,2022,5.2,US
Children of the Underground,tv,Documentary,2022,7.2,US
Chillin' in My 30s after Getting Fired from the Demon King's Army,tv,"Adventure, Animation, Comedy",2023,6.6,JP
A Superfantástica História do Balão,tv,"Biography, Documentary",2023,7.6,US
,tv,,2008,,"JP, US"
What We Lose to Love,tv,"Drama, Fantasy, Romance",2022,8.1,US
Love in the Flesh,tv,"Reality-TV, Romance",2022,4.7,US
Sasaki and Peeps,tv,"Adventure, Animation, Comedy",2024,6.4,JP
,tv,,2018,,US
Tell Me That You Love Me,tv,"Drama, Romance",2023,8.3,US
Ikinokotta 6nin niyoruto,tv,Horror,2022,6.5,JP
Doronjo,tv,"Action, Adventure, Comedy",2022,7.9,JP
"Saving 80,000 Gold in Another World for my Retirement",tv,"Action, Adventure, Animation",2023,6.6,JP
Dark Gathering,tv,"Animation, Fantasy, Horror",2023,7.2,"JP, US"
"Science Fell in Love, So I Tried to Prove It",tv,"Comedy, Drama, Romance",2018,6.0,JP
Death in the Dorms,tv,"Crime, Documentary",2023,6.7,US
Demons and Saviors,tv,"Crime, Documentary",2023,6.1,US
The Murders Before the Marathon,tv,"Crime, Documentary",2022,6.2,US
Gut Job,tv,Reality-TV,2022,8.8,US
,tv,"Drama, Mystery",2022,,JP
Boy's Abyss,tv,"Drama, Romance",2022,6.3,JP
El Mantequilla,tv,"Comedy, Drama",2023,7.1,US
Alone: Frozen,tv,Reality-TV,2022,7.5,US
,tv,,2018,,JP
Shylock's Children,tv,"Crime, Drama",2023,6.4,JP
Wall of Bakers,tv,Reality-TV,2022,6.6,US
The Veil,tv,Thriller,2024,6.4,US
